Name,Date,Stars,Review
0,"June 24, 2012",1.0,"This was one of the worst books I have ever read. It came across as a creative writing assignment rather than a finished, polished novel. I was shocked to see Frank McCourt had given a blurb for this. The characters are loose and unrelated, and yet somehow the author has tried to tie these together as if it is a compelling story. The first part of the story seems like the one the author wanted to write, but it's like he gave up and couldn't get more out of the characters, so he made up a few random stories and tied them together. If this book did have a purpose, it's lost on the reader. Save your money and skip this one.",1.0,objective review
0,"June 19, 2012",2.0,"Irish writer Colum McCann has a nice 'James Joyce-ian' stream of consciousness style to his writing. An early scene, weaving the car rides of two brothers through New York City streets, was engaging.

Unfortunately, as a veteran who has friends that served in Vietnam, I stopped reading when Mr. McCann introduced a character who was supposedly stationed in country by orders of the president to get accurate number counts for our dead by computer hacking. US fighting forces have a history dating back to the Civil War that we don't leave our dead behind. That tradition, along with payroll records, pretty much gives a good number count for our casualties. Additionally, McCann has his character take frequent trips outside to cool off from working on the computer equipment room. Having worked for a mainframe computer company in the '70's, and subsequently installed and maintained control equipment for decades, the one place a body can be sure to cool off is the equipment room. There,temperatures are kept cool and brisk to prevent equipment from overheating! Here's one last fine point, the Communications people in Vietnam usually maintained equipment in special truck convoys -- to keep mobile and to control the temperature with aux generators.

Great works of fiction are great because real people can relate to the environment and circumstances of the story. It would seem as if Mr. McCann didn't bother to check with a Vietnam vet with regards to the circumstances of that character's situation. Too bad, there are still a lot of them kicking around.",0.6944444444444445,positve review
0,"June 4, 2012",4.0,"Above, a man walks on a tightrope between the Twin Towers. Below, a whole city lives...lives that are so different, yet the connections are unavoidable. Prostitutes, Irish monks, a judge, a Park Avenue wife, an African American woman. I love how the story weaved around each of these characters, and then, there it is, the tightrope above and around them. This story could only have been set in New York City, the city that has no past or future, just a present.",0.25,negative review
0,"May 29, 2012",1.0,"Buying this book was a waste of money. It is pretentious, It rings false, and as an example, the prologue treatment of the world trade center skywalk reads like a b minus creative writing assignment. This is not new york deeper than others have gone before. The list of books that do new york better is long and varied.lllll",1.0,objective review
c. McGlynn,"September 12, 2014",4.0,"This is a book that has woven characters and stories together so well. I enjoyed reading it very much and was disappointed when I finished, as I wanted to read more. McCann is a wonderful storyteller.",1.0,objective review
0,"May 21, 2012",2.0,"I think people who don't like this book just don't like a certain style of writing. I felt hit over the head by redundant descriptions that felt just there for the sake of describing, and bordered on editorializing and were sometimes cliched. That can annoy some readers. However there is optimism in it, and a unique kind of momentum.

I do believe that McCann must be a lover of poetry. In fact I'd love to see whether he has published any long-form prose poems. I think he's ripe for that format.",1.0,objective review
0,"May 18, 2012",2.0,"The first part of the story was engaging, but it seemed to stall until the climax at the end of book one. Then the writing in book two left me cold as did the storyline. The book lost me.",1.0,objective review
0,"May 9, 2012",1.0,I started reading this book for a book club read. I did not finish it. Just one horror after another.,1.0,objective review
0,"April 29, 2012",2.0,"I rarely drop books. This was one was depressing read and after a while, I just could not finish this book. Since this was a book club book, I heard the reviews of the ladies in our group and they liked the book. Seems like the thing is to persevere.",0.9166666666666666,objective review
0,"April 24, 2012",1.0,"Tried to give this book a chance. It had great reviews. After 50 pages, I gave up.
Too boring for me.",0.4166666666666667,positve review
0,"April 17, 2012",5.0,This book was superbly written & crafted in such a way as to bring together a number of despartate stories.....the characters are brilliant & fully identifable; giving the idea of 6 degrees of seperation a new meaning.....Cudos to a writer like Colum McCann.....,0.25,negative review
0,"March 26, 2012",5.0,"Let the Great World Spin is about a cast of characters surrounding the 1974 high-wire walk of Phillipe Petit between the World Trade Center towers in New York City. There is an entire sequence of events set into place upon the trial of Petit. The rest I will leave for your reading pleasure.

My attention was immediately captured when I started the book. At some point a few chapters in, I got a bit confused, but stuck with it and everything made sense in the end. It is a book you really have to pay attention to and take notice of the intricate details. It is brilliantly and poetically written. Themes of chance and destiny pervade throughout and cause you to continue thinking about it even after you finish the last sentence. The true hallmark of a good book (or movie), in my opinion, is the aftermath of thought. I would highly recommend it to anyone looking for a great novel with substance.",0.9583333333333334,objective review
0,"March 23, 2012",5.0,"I loved this book, which was a selection of my book club. Several other members bought traditionally bound books to our discussion, so I saw how much my Kindle version lacked, especially a photo which would have added to my enjoyment. The e-book also lacked the Discussion Topics for Book Clubs in the back, which I always enjoy pondering whether I'm reading for Book Club or not. Given these missing parts & my reading preferences, the Kindle-version was not worth the small amount saved (over the paperback).",1.0,objective review
0,"March 19, 2012",5.0,"This is not the typical book for me. I usually go for the Victorian age or older. However, I decided to give this book a chance due to the awards and excellent reviews. I became very interested in the tightrope walker (Philippe Petit) and went on to watch the documentary on the man and his crazy plan.

This book only spends a little time on the whole tightrope walker episode. Most of the time you are learning about a complex group of characters trying to survive tough times in New York's worst neighborhoods. The choices they make and the lives they live are not preferred, wanted, or what we typically call normal. However, they are struggling as best they can.

Reading this book is a bit painful. The situations described, the decisions the characters make are very real. It is almost as if this were a documentary. The more you learn about each character, the more you want to know. The writing it very good and the characters are deep, wide, and believable.

Pros:
o excellent character building
o the interweaving of multiple story lines and the final climax is very good
o setting descriptions take you back with ease to 1970s New York

Cons:
o somewhat of a tough read - bad things happen and you really don't want them to

Overall - I highly recommend this book. It is so well written, the character are so believable. I was thinking about it for weeks after finishing it.",0.9507843137254902,objective review
0,"March 17, 2012",4.0,"I thoroughly enjoyed this book. It is a beautiful exploration of what makes us human; the dirty, the shiny, the bruised, and the gentle.

I highly recommend this to anyone who has ever spent time in NYC, thought about spending time in NYC, or has emotions.",0.6666666666666667,objective review
Jill Dempsey,"September 12, 2014",5.0,"We all know the expression, ""Don't judge a book by its cover,"" but the cover is specifically why I decided to pick this book up in the first place. I read this novel as an assignment in my high school senior English literature class when my teacher instructed us to read a book that ""jumped out at us."" When I saw the man on a tightrope above a city, I was intrigued.
Let the Great World Spin is one of my favorite books for several reasons. The way it is written is highly engaging. McCann leaves the readers hanging in suspense on countless occasions - much like the man on the tightrope - with dangerous moves and twists and turns. It also adopts quite a few different points of view from many of the characters that play important roles, and even perspectives of some of the more minor characters. I felt this style of writing was very unique from what I was used to reading, and I found it almost refreshing as a change of pace from some of the more mundane works.
I have recommended this novel to friends in the past and everyone who has read it has very much enjoyed it. I myself have read it twice and writing this review makes me want to read it again. I strongly suggest that you read this book; I love it and I want others to enjoy it as much as I have.",1.0,objective review
0,"March 11, 2012",5.0,"Let the Great World Spin is one of my all time favorite books.
McCann has a way of drawing the reader in, and you don't want to leave.
I remember the day that Philipe Petit walked across the wire, and I love the way
events in the story were woven around on that day, bringing it all together.
Beautiful writing!
Terrific story!",0.25,negative review
0,"March 11, 2012",4.0,"I probably would never have selected this book on my own, but it was chosen by my Book Club. I was one of the very few in my Club that liked it. I found it to be entertaining and believable. I actually remember reading about the tightrope incident in New York back in the '70's, so I think that made the book a little more interesting for me.",1.0,objective review
0,"March 5, 2012",4.0,Although I had read reviews on this book and it has been on my read list for sometime; I was NO WAY prepared for the impact the characters and stories touched my heart & soul. I read ALOT and this book reminded me that most of what I read and enjoy has been almost a waste of my time compared to this novel. This story revolves around Philipe Petit's high wire walk between the world trade centers that took place in the 1970's--another thing I loved about the book..the time & place. I cannot praise it enough. I was moved to tears more than once as I read & there are quotes from this book in my journal...words I never want to forget.,0.9166666666666666,objective review
0,"March 4, 2012",3.0,"""The watchers below pulled in their breath all at once. The air felt suddenly shared. The man above was a word they seemed to know, though they had not heard it before."" (p. 7)

The watchers in Colum McCann's ""Let the Great World Spin"" are New Yorkers, heads turned heavenward, eyes fixed on Philippe Petit as he eases out onto a wire strung between the twin towers of the World Trade Center. Crazy man? Lunatic? Jokester? Will he jump? Or fall? No one knows. And as everyone wonders, the city holds its collective breath, watches and waits.

It is the mid 1970s. The Twin Towers are a marvel in themselves. Nearly a quarter of a mile high, they were the tallest buildings in the world from '71 to '73. No one would have guessed the fate that awaited thirty years down the road.

McCann uses Petit's high wire act as the thread that weaves through this collection of linked stories. Petit remains, simply, an unnamed aerialist so dedicated to his exquisite art form that he needs little else to thrive. His grace and control are balletic. His body is a supple, sinewy extension of his beautiful imagination. He is an enigmatic and fascinating character.

McCann spends far too little time on Petit and far too much time on characters like Corrigan and his narrator brother, Ciaran, two young Irishman trying to make a difference to the down and outers who work the streets of New York and live off them as well. Corrigan's martyrdom is tiresome. Ciaran seems to be an appendage, there to narrate and nothing more. At some point, I began to feel bogged down by their shared history.

There are other players; a mother who grieves for the son killed in Viet Nam, her husband, the judge who gets the case involving the wire walker, Tillie, a suicidal hooker who worked the streets with her seventeen year-old-daughter, a group of California computer geeks patched into a payphone on the street below the towers, and in 2006, Tillie's granddaughter Jaslyn, who finds a photo of the man on the tightrope and reflects on what things might have been like decades before.

As much as I wanted to, I never fully dropped into the ""Great World"" of this story. Some of the stories spin. Others sputter. Several tie together. A few characters come on stage briefly, then disappear; the computer geeks, the graffiti photographer, feeling more like asides that could have been edited out. McCann fully inhabits his characters, giving each a distinctive voice. I especially enjoyed Tillie's tragic voice and Jude Soderberg's unsentimental view of the justice system and the people, losers and lovers and everyone in between, who pass through its endlessly revolving door. McCann transitions smoothly between first and third person, though some passages get a little sing-songy with the word play and are awkward and over-stylized. The ending feels tacked on. The novel works well as a whole, though I never stopped feeling these were short-stories. Not a bad thing, just something I was conscious of.",0.8333333333333334,objective review
0,"March 2, 2012",5.0,"This is a beautifully told story about life, love, committment, and redemption, all set with the backdrop of the August 1974 tight rope walk of Phillippe Pettit across the twin towers.",0.4583333333333333,negative review
0,"February 25, 2012",1.0,"It's been awhile now since I read this book, but I cannot get its badness out of my mind. The Kindle free chapter was decent, so I bought the book expecting more of the same--what a mistake that was! For anyone who downloads the freebie and likes it, beware. I am hoping this is not a new marketing trick, write a coherent first chapter to hook the Kindle readers then the h*ll with the rest of it once the sale is made...

""Let the Great World Spin"" is juvenile and pretentious--does anyone over the age of nineteen or so still think hookers and other assorted lowlifes are a sophisticated and interesting subject? Well, evidently the guy who wrote this book does.

This thing loves itself desperately, I did not share that love as I read it and still feel shame that I was stupid enough to buy it. Yet, having already squandered my hard earned money, I did slog through to the end, god knows how, but I did, and I am ashamed about that, too, the hours of my life I will never get back...

So, for anyone who feels an overwhelming need to read this embarrassing mess, do yourself and your wallet a favor and borrow it from your local library.",0.8409090909090907,objective review
0,"February 25, 2012",2.0,"Sporadically well-written but builds to an unconvincing, predictable ending. I wanted to like this book based on some glowing reviews, especially from the NYT (who I usually trust). Blah.",1.0,objective review
0,"February 14, 2012",1.0,I got like 4 chapters in and couldn't take it anymore. so i gave up. this book is the driest worst book i've ever read in my life.,0.9166666666666666,objective review
0,"February 12, 2012",5.0,"This is one of those books that took a while for me to get into, but once I did, I could not put it down. I did not realize how really good it was until I got to the end and began to think of the interweaving of characters and events. I actually did cry while reading this book.

I finished the book about a year ago and still think about the different stories from time to time now. The writing was excellent and the episodic nature was riveting. I would recommend this book to anyone who loves to learn about human nature.",1.0,objective review
0,"February 6, 2012",3.0,"While this book is brilliantly written, it delves deeply into the darkest side of life which you know exists but if dwelled on too long would make you want to slip your wrists at the sheer despair and hopelessness of it all.",1.0,objective review
Ms. Barbara Doyle,"September 12, 2014",4.0,"McCann is a great writer but I have trouble with how he sets up his stories. To me it seems like several short stories which he manages to bring together into one story at the end. I feel the same way about his book ""Transatlantic"".",0.25,negative review
0,"February 3, 2012",5.0,"I bought all the rest of McCann's books after reading this one. I haven't read anyone I liked so much since Dostoyevsky.

I'm sure others have covered the details of this beauty much better than I would - so, with that, I'm out.",1.0,objective review
0,"January 19, 2012",4.0,"I had read this book and since I didn't have a copy,I sent one to my friend.I sent her this because it is a big favorite.I read so many books that the ones I recommend are top notch.I went through
Amazon for this book

this was one of my favorite books.",0.888888888888889,objective review
0,"January 16, 2012",1.0,"I got the distinct impression that author McCann was trying to pull off what Michael Cunningham succeeded in pulling off with his tour de force, ""The Hours"": three stories revolving around one (in that case, Virginia Woolf's masterpiece, ""Mrs. Dalloway."")

Where Cunningham succeeded brilliantly, McCann simply falls flat. His choice of centerpiece character, Philip Petit, who tightrope-walked between the Twin Towers in August 1974, seems strained and odd because so many of his references suggest to the reader that he is in fact hinting at 9/11. It's a strange balancing act because he tries too hard to make the former as powerful as the latter, and it doesn't work.

The biggest problem is the tedious inner dialogue of each character, none of whom are tied together until the end -- by which time many have been more or less forgotten by the reader because there was never enough to hold them together in the first place. However, if the reader can hold on long enough, there is a modicum of closure in the denouement.

Ironically, the most satisfying part of the book is, in fact, not part of the novel at all. It is the first page and half of the Reader's Guide, ""Walking an Inch Off the Ground,"" where McCann recalls briefly the story of his father-in-law making it out of the North Tower on 9/11 and wading home through the dust and mayhem to McCann's apartment uptown.

When I read this portion, I admit I felt a little smug, having guessed that 9/11 was indeed the inspiration for this novel. In fact, those few sentences are riveting, proof that McCann doesn't need to impress us with how many words he can type. It's too bad he didn't stick with his initial impulse and develop a story around that Twin Towers event instead of drumming up a peculiar, run-on and decidedly self-conscious series of ""voices"" that simply bore with their own dull theatrics.",0.8928571428571429,objective review
0,"November 25, 2011",4.0,"The tie that binds the characters in Let the Great World Spin is a daring (and illegal) stunt in which a man walked on a tightrope strung between the Twin Towers in 1974. The book has a wide-range of characters including two Irish brothers living in a rough Bronx neighborhood, a wealthy woman who lost her son in Vietnam, and a prostitute who is a grandmother to two despite only being in her 30s. The chapters focus on different characters but they do connect up to each other so it feels more liked linked vignettes than short stories.

I'm landing back on my 3.5 star rating here, rounding up to 4. I enjoyed the book. I think it is natural in this type of novel to find some characters more compelling than others and I did sometimes regret not spending more time with some of them. This isn't a happy read, although there are some inspiring moments. I'd call it gritty realism with a hint of hope. At times, I felt like it dragged but there were parts where I definitely looked forward to the next time I could pick it up. Mixed feelings but still worth the read and I rounded up because I do think the author shows skill and took on an ambitious project that is not just the standard fare.",1.0,objective review
0,"November 12, 2011",4.0,"The main character in Colum McCann's Let the Great World Spin isn't a person but a city. From a book I read several months ago, what still stands out to me is the great New York City of the 1970s. She is a complex character: an unbearably dirty drug-ridden Bronx neighbourhood, given a ray of hope by a young Irish monk who shares coffee and a decent bathroom with the prostitutes who work the streets; a seemingly shallow rich Upper East Side that has been just as devastated by the Vietnam War as anywhere else; a teenage subculture of tagging the hardest-to-reach spots of subway tunnels. And all of this brought together, holding its breath, as a French tightrope walker prances his way, a quarter of a mile high, between the World Trade Towers. I am left with a sad yet warm feeling that alongside war and poverty there will also always be love and art. Overall, a very good read.",1.0,objective review
0,"October 20, 2011",5.0,"This is the best book I have read in such a long time. The writing was wonderful. The characters were fullbodied. And the plot, with its twists and complexity was superb!",0.6666666666666666,positve review
0,"October 18, 2011",4.0,"Instead of chapters, this book is divided into four books, each with subsections like chapters. I almost put the book down after reading the first section about the tightrope walker. It is slow and needlessly verbose. Ditto the third portion, ""Miro, Miro, on the Wall"" about Claire on Park Avenue. I'm glad I continued reading. The rest of the book is much better.

McCann manages to string together a tightrope walker, an Irish self-styled monk and his brother, mother & daughter prostitutes and the daughter's children, a Jewish judge and his non-Jewish wife who live in a penthouse on Park Avenue, a health care worker, a support group of mothers who lost a child in the Vietnam war, and two artists, in a skillfully believable way. The reader encounters a complex of emotions - guilt, grief, frustration, love, shattered idealism, self-centered ambition - as these characters travel their various connecting paths.

Different sections are written from the point of view of the various characters, so style varies accordingly. I sometimes find that books written in this ""jump around"" technique distance me from the characters so I don't care about any of them, but that did not happen with this book. Part of McCann's skill is that the sequence fits together like pieces of a puzzle. I was ready for each section as it came to build on the whole.

Overall, the book is well-written with a cast of interesting characters. Having lived through the 70s and grown up in north Jersey where I frequently hopped a bus into Manhattan for various events, I enjoyed the look back. This definitely added to my enjoyment of the book, but such a background is not essential. If you have never spent time in a big city or if you prefer books with a pastoral setting, you may not relate well to these characters.",0.9275555555555556,objective review
0,"October 13, 2011",5.0,"Loved,loved,loved this book. Perhaps because of the author's Irish background, the prose glides effortlessly and beautifully. This snapshot of New York on a day that is both prosaic and memorable provides many moments of grace and thoughtful reflection that will long stay with me. Like the Ghost of the Future in A Christmas Carol, we the reader know the fate that awaits the Twin Towers and the city. Yet we also see the roots of human love and interconnection that will allow New Yorkers to rise to the occasion. This book may be a lite version of Ulysses, but is well worth the read.",1.0,objective review
0,"October 7, 2011",2.0,"Using the Vietnam War and the Twin Towers as crutches for this story wasn't a bad choice. The plot revolving around several characters of whom are all connected by a common experience isn't really a plot at all. This story is really several stories of multiple characters who exist at different levels in society. And that's it; they just exist. I am at a loss with respect to this author's intent regarding his reason for writing a story about hookers, a religious fanatic and his brother, a failed artist and a widow who has also lost her son as well as another woman who adopts two children who were the hooker's kids. The stories of each character, while interesting, don't deliver any insight or depth about the overall theme of this novel. Was it destitution, hopelessness, resentment, loss, hope, faith, indifference? I still can't figure it out. While the author has some talent in his voice, I can't say this novel deserved to come close to an award yet alone receive it. What were the other finalists? Sometimes I think the fix is in as I have made attempts to read other ""award winners"", but didn't even bother to write a review as they went into the donate pile. Like the let down at the end of the movie ""Up in the Air"", this book disappointed.",0.3194444444444444,negative review
Fr. Tom,"September 11, 2014",5.0,One of the best novels I have ever read. Bravo!,1, failed
0,"October 5, 2011",5.0,"This book is fantastic on every level. Going into it, I thought that this was a collection of short stories. Instead, we follow different characters whose stories are all related, thus adding to a great feeling of connection that strengthens the book and makes it more compelling. McCann also does a great job of speaking in the voices of so many different people from different walks of life. And when he does so, his prose has a kind of poetry within it. Another review called it 'lyrical', and I would say that that is appropriate. But with each different voice used, he must use a different kind of poetic voice. In that sense, McCann does a good job of capturing the inner moments and quiet moments that are better captured in books than in films. But he also does a good job with the specific action of the events of the book, making the reader feel as if he or she were right there watching the events unfold.

I am very glad that I took a chance on this one. It is the best book that I have read in years.",1.0,objective review
0,"October 4, 2011",3.0,"This book had such great reviews, and the premise was very interesting, I found I had to give it a try despite enough reviews to the contrary to give me doubt..I should have listened to those reviews.
The story, or stories, is centered around the tightrope walk Phillip Petit completed between the World Trade Center towers in 1974. The novel is constructed as a series of interconnected short stories, some with more connection than others, involving various people in New York that witness the walk, again with varying degrees of involvement. It's a sort of New York Stories meets Six Degrees of Separation, and herein lies part of the problem with the book for me..it has a movie feel to it. Some of the prose is lovely, and some of the stories are interesting, while others are just a chronicle of events and I had little interest in them. Some characters are interesting, the Irish brothers the story begins with, and some are TV/movie cardboard cutouts (the black prostitutes, the uptown women's circle). There was air of pretentiousness in the stories that bothered me throughout the book and ultimately left me disappointed. If you don't want to add insult to injury, don't read the afterward with the author..if I had read that first maybe I would not have bothered with the book at all.",1.0,objective review
0,"October 1, 2011",5.0,"I am in love with the way Colum McCann uses words--magical, powerful, rhythmic, and unique. The way he weaves together the storylines and brings 1970s NYC to life is masterful. I was terribly sad when I reached the end.",0.75,negative review
0,"September 15, 2011",5.0,"As last weekend was the observation of a decade since the towers of The World Trade Center came down that tragic day, I recalled reading this novel a few months ago and how much I admired the authors tale telling and character invention. The French tightrope walker and his feat of crossing between the North and South WTC towers is at the core of the novel, that starts in Dublin and ends up playing out in Manhattan in the early 70's. A great read, I look forward to the authors next creation.",1, failed
0,"September 6, 2011",2.0,"Started off strong and almost promising excitement and surprise when you read about the funambulist. Soon after the book changes to detail people's lives that you hope will be made sense of later. Some characters get great attention and others much less, but the majority of the book it seems is about Hookers and a religious man who spends his life taking a beating by choice.

To put it lightly this book is a mild torture. It is melancholic throughout its entirety and really makes a point of all the bad that exists in the world. I don't know what the author intended by his exemplification of the widespread misery and uncertainty in these people's lives. The short bits of good news and the minimal devotion to the few happy characters weren't enough.

Yes the world is a place where bad things happen and yes no one is completely exempt. Understood. The books was filled with people plagued with personal problems on a fundamental level and really that is no cause worth celebrating with description

pass",0.8993333333333332,objective review
0,"September 5, 2011",5.0,This is a great book. One of the best things I have read a very long time. Everyone should this one.,0.8333333333333334,objective review
0,"September 2, 2011",5.0,The first thing that struck me was the sheer beauty of the prose. He also did a wonderful job of weaving together lives of have and have nots in NYC without seeming forced at all. Individual lives and larger events collide in a way that gives added meaning to each. It's a modern epic.,0.6666666666666666,positve review
0,"August 23, 2011",5.0,"This book is remarkable. It's hard to write an original review of a National Book Award-winning book that has been critically lauded by the New York Times Book Review, Dave Eggers, and Frank McCourt, among others. What can I bring to the table, two years after its original release? So this is just my attempt to collect my thoughts.

First of all, I've never read a novel by Colum McCann before. I think he's a genius. He wrote a post-9/11 novel that is set in 1974. Amazing. So many of the lines in the novel, especially descriptions of the Twin Towers, resonate in a haunting way, even without heavy-handed foreshadowing. Instead, McCann reminds us what New York is, was, and can be in the face of beauty and tragedy.

The organization of the novel is a mosaic of characters, moving through vignettes that eventually all connect. (Strangely, the novel I started immediately after this one, The Imperfectionists, functions in almost the same way.) Book 1, Book 2, and Book 3 are each composed of three stories each, set in 1974, punctuated between books by descriptions of the tightrope walker Phillippe Petit. Book 4 is the only one set after 9/11, and this is the book in which all the characters' stories intertwine. Though the characters range from an Irish monk to Bronx prostitutes to an upper-east side WASP, none of them ring false. McCann brings raw honesty and authenticity to all his characters, and even women narrators read true (something rare in men's writing, in my opinion).

I unhesitatingly recommend this book to anyone.

Some notable quotes:

""I gave them all of the truth and none of the honesty."" (p. 303)

""Recklessness and freedom--how did they become a cocktail?"" (p. 263)

""Even if people laughed at the notion of goodness, if they found it sentimental, or nostalgic, it didn't matter--it was none of those things, he said, and it had to be fought for."" (p. 145)",0.9413333333333334,objective review
0,"August 22, 2011",2.0,"Let me just say that there's no question that Colum McCann is a gifted writer. His use of sensory imagery rates up there with the best, and he should be given all the plaudits he can get for that. Sometimes, though, he certainly does stumble over a sentence or two in the book, and those moments do stand out. That isn't a huge problem, though. Many books have the occasional head-scratcher moment that seems out of step within context.
On the downside, this book reeks of pretension. Sure, it was released to the fanfare of the literary world, but I just can't seem to get into it. From the opening vignette placing special importance on Allen Ginsberg's Howl (a wonderful poem) throughout the rest of the book, McCann just seemed to reference things that were far beyond the scope of this book and are lightyears ahead in terms of quality.
Furthermore, I wish McCann would remove himself completely from the book, instead of popping up every now and then. It seems out of place with the book and does not contribute. In addition, the disjointed narrative seems, as a whole, annoying instead of edifying. I'm no stranger to multiple narratives; Thomas Pynchon is my favorite author, and there are many movies that I love which feature numerous excursions from the realm of traditional storytelling. However, in all of those examples, the multiple narratives provide depth to a wide cast of characters. Even in Coffee & Cigarettes, the Jim Jarmusch film, there is the unifying idea of the benefit of conversations held over the titular ""meal"", as well as the glorification of the average person, equating them with celebrities. In this book, the multiple narratives seem to exist only to add exponentially more platitudes and cliches about beauty in decay and life on a tightrope.
In summary, while this book may be gorgeously written, its in-your-face-here-I-am-LOOK-AT-ME symbolism and pretentious nature make it tinny, flat, and annoying. Colum McCann would do better to work on the depth of his narratives instead of flexing his prose muscles.

Also, for the record, anyone who likes this style of writing and would like a challenging and rewarding book should check out Thomas Pynchon's first novel, V. In my opinion, that novel is the perfect ""New York novel"" because it is the most like New York: sprawling, global, bizarre, and a testament to the profane and everyday man.",0.9509803921568628,objective review
0,"August 8, 2011",5.0,SOOO the best book I have read in years...I stared at the book cover for minutes after I finished it. Heavy and beautiful. This was my first of McCann's books and I'm getting all the rest o' them right now with the old one click. Seriously.,1.0,objective review
SouthernAmazoner (Florida panhandle),"September 11, 2014",5.0,"I stumbled upon this book, and I am so glad I did. I hadn't heard of Colum McCann before. Now he's on my short list of favorite authors. He cost me many hours of sleep, keeping me riveted to his novel. He does a superb job intertwining the many characters, making you feel you know them like they are family.",1.0,objective review
0,"August 6, 2011",5.0,"Excellent book. This book is filled with wonder and Colum McCann can be admired and respected for both the idea of such a book and being able to accomplish it in the writing and organization. I became attached to his characters and thought about them after the book was finished --- obviously the mark of master writer. This book seems to be a metaphor for the ""tight rope"" of our lives, the tenuousness, the magnetic lure for balance, the courage to proceed without knowing, and of course the backbone for it all -- the inevitable, insatiable, necessary longing to give and receive love. Great reading!",1.0,objective review
0,"July 30, 2011",4.0,"There is a kernel of truth in this book, like an apricot with a seed around which the juicy fruit clings. The true part is the daring tightrope display by Philippe Petit between the World Trade Center towers on August 7, 1974. There are a couple of chapters about how Petit might have prepared for the feat, and in some way or another all the main characters relate to the events of that day in New York City.

But the juicy part of the book is the characters and their various intertwined stories. This book has a format popular with current writers--chapters are short stories told from different points of view. (The Imperfectionists: A Novel and A Visit from the Goon Squad are two others.) The reader has to remember details hidden along the path of the book to make sense of the plot. Time, point of view, and characters, are all changing throughout the book. As a result, this book may be too challenging for the Attention Deficit Disorder crowd, or even for serious readers who can only afford to read in short interrupted segments.

It isn't a perfect book. I hated an early chapter about siblings growing up in Ireland. And considering the author is Irish, that wasn't a promising start. McCann makes characters in New York--men, women, rich, poor, black, white, young, old--much more interesting and believable. I am not convinced a couple of chapters belong in the book--the characters seem too loosely connected to the plot, and were just not compelling.

But, I loved the book. The story that emerges (after you've put together the scattered clues) is heartbreaking and ennobling. Frequently the language McCann uses and particularly the final chapter where the narrator finds meaning to life, is pure poetry.",1.0,objective review
0,"July 13, 2011",4.0,"Set In NYC when a man walked between the twin towers on a tightrope.
Through interconnected stories you get a snapshot of several people who were there that day.
Well written and engaging.",0.5,negative review
0,"July 8, 2011",5.0,This is an amazing book! You can't put it down! Characters are beautifully described and you care about each and every one of them! Author has captured 1974 NYC. It took me back to that gritty time in NYC! A must read!,1.0,objective review
0,"July 5, 2011",5.0,"Good read about New York City in the 1970s. The descriptive writing of the author makes this book. The 1970s era was a heart wrenching time for many people and a reminder of what the Twin Towers were and the grief brought to America with 9/11. The author hints at historical events during the time of the story, but doesn't bog down the reader.",1.0,objective review
0,"June 29, 2011",5.0,"I wasn't sold on this book in the beginning, but I very quickly fell in love with it and was thoroughly moved by the end!

What an amazing read!",0.8333333333333334,objective review
0,"June 22, 2011",4.0,"I found this one difficult at first to get into, but once in I was taken by it. The interlinking stories were well done and the writing was beautiful. I recommend it.",0.5,negative review
0,"June 22, 2011",3.0,"The theme of this novel is a high wire walk between the two tallest WTC towers in 1974. Between well-researched descriptions of the walker's preparation and the walk itself there are stories about various fictional characters from the same time. The author's own tale of arriving from Ireland and living in New York in the early 70s also forms a part.

What I found reading this was that the narrative didn't seem believable. They're fictional characters of course, but I didn't find they were representative in that too many were prostitutes or criminals. It's a really negative image that's depicted of that society. Also, the way the author arrives at the airport and drives to the Bronx and almost immediately becomes a confidante of prostitutes just isn't credible. He has all the acculturated language too: speaking about housing projects, hookers and switchblades on his first day. He's a ready-made New Yorker without any learning time in his new society. I didn't find this convincing and skipped a lot of pages.

The author has a poetic turn of phrase which can be interesting and thought-provoking but is a bit trying when overdone. His description of the walker's preparation is very effective though. He really captures the walker's mental outlook which involves finding his centre and keeping himself in balance by moving various muscles. At one point he has a wire strung over deep snow, sees a coyote watching him, falls in the snow and struggles to escape, all the time imagining thawing out in the spring for the same coyote to eat him. This is very imaginative writing.

This book has won a lot of awards. But my verdict is that he tries too hard and the story doesn't hold together. I never really understood the connection between the lives of the fictional characters and the high wire walk. Read it and wonder what it takes to win big writing awards, but don't expect too much.

I will be checking out 'To reach the clouds', an intimate account of Petit's 1974 walk, cited in an author note here. There's an interesting story in this somewhere.",0.8819444444444445,objective review
